"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2015",26.957,,,"Repository: ILO-STATISTICS - Micro data processing"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2015",11.6,,,"Repository: ILO-STATISTICS - Micro data processing"
"Honduras","HS - Continous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2015",41.979,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2023",9.874,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2023",10.07,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2023",9.663,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2022",11.425,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2022",11.61,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2022",11.227,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2021",12.53,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2021",11.817,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2021",13.284,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2020",12.055,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2020",12.176,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2020",11.929,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2019",11.966,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2019",11.981,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2019",11.95,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2018",13.33,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2018",12.881,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2018",13.792,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2017",15.26,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2017",15.469,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2017",15.046,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2016",16.664,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2016",18.817,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2016",14.456,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2015",17.952,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2015",20.433,,,"Repository: ILO-STATISTICS - Micro data processing"
"Croatia","LFS - EU Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2015",15.401,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2023",9.832,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2023",8.595,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2023",11.133,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2022",9.841,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2022",8.385,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2022",11.375,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2021",10.615,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2021",8.197,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2021",13.18,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2020",11.743,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2020",9.554,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2020",14.068,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2019",11.015,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2019",8.928,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2019",13.231,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2018",10.741,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2018",7.603,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2018",14.061,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2017",11.039,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2017",7.906,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2017",14.327,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2016",11.047,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2016",8.857,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2016",13.346,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2015",11.581,,,"Repository: ILO-STATISTICS - Micro data processing"
"Hungary","LFS - Labour Force Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2015",10.425,,,"Repository: ILO-STATISTICS - Micro data processing"
